DwellingData_id,MPRN,Dwelling Address,Dwelling AddressLine1,Dwelling AddressLine2,Dwelling AddressLine3,Dwelling AddressLine4,Dwelling AddressLine5,Dwelling County,Dwelling PostCode,MPRN Address,MPRN unit no,MPRN house no,MPRN street,MPRN address1,MPRN address2,MPRN address4,MPRN address5,MPRN city,MPRN county,MPRN county name,Status,Percent_Match,BUILDING_ID,ADDRESS_REFERENCE,EIRCODE,SMALL_AREA_REF,Geo_Address,LATITUDE,LONGITUDE
64808.0,10303761036.0,APT 01 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 01,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 1 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 1,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
64846.0,10303761050.0,APT 03 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 03,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 3 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 3,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
64916.0,10303761062.0,APT 04 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 04,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 4 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 4,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
64948.0,10303761105.0,APT 08 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 08,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 8 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 8,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
64935.0,10303761085.0,APT 06 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 06,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 6 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 6,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
65159.0,10303761120.0,APT 10 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 1,APARTMENT 10,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,1,APT 10 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 10,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
65224.0,10303761147.0,APT12 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 12,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 12 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 12,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH,,40612797,4061279740612809,D01T867,268139004,APARTMENT 12 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01T867     ,53.352375079905386,-6.2677665185909115
65446.0,10303761159.0,APT 13 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 13,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 13 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 13,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH,,40612797,4061279740612810,D01H240,268139004,APARTMENT 13 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01H240     ,53.352375079905386,-6.2677665185909115
65450.0,10303761174.0,APT15 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 15,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 15 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 15,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH,,40612797,4061279740612812,D01T223,268139004,APARTMENT 15 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01T223     ,53.352375079905386,-6.2677665185909115
65452.0,10303761181.0,APT 16 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 16,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 16 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 16,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH,,40612797,4061279740612813,D01ER27,268139004,APARTMENT 16 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01ER27     ,53.352375079905386,-6.2677665185909115
65444.0,10303761078.0,APT 05 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 05,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 5 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 5,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
65448.0,10303761166.0,APT 14 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 14,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 14 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 14,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH,,40612797,4061279740612811,D01Y998,268139004,APARTMENT 14 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01Y998     ,53.352375079905386,-6.2677665185909115
65454.0,10303761193.0,APT 17 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 17,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 17 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 17,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH,,40612797,4061279740612814,D01X048,268139004,APARTMENT 17 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01X048     ,53.352375079905386,-6.2677665185909115
65530.0,10303761216.0,APT19 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 19,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 19 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 19,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH,,40612797,4061279740612816,D01X0E4,268139004,APARTMENT 19 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01X0E4     ,53.352375079905386,-6.2677665185909115
66145.0,10303761208.0,APT 18 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 18,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 18 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 18,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH,,40612797,4061279740612815,D01A342,268139004,APARTMENT 18 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01A342     ,53.352375079905386,-6.2677665185909115
66121.0,10303761222.0,APT 20 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 20,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 20 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 20,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,63,40612797,4061279740612817,D01AH74,268139004,APARTMENT 20 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01AH74     ,53.352375079905386,-6.2677665185909115
66150.0,10303761269.0,APT 24 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 24,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 24 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 24,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,63,50658391,5065839131066955,D01WV67,268139004,APARTMENT 24 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01WV67     ,53.352466313101395,-6.26790925169718
66125.0,10303761234.0,APT21 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 21,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 21 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 21,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,63,50658391,5065839131066952,D01XK33,268139004,APARTMENT 21 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01XK33     ,53.352466313101395,-6.26790925169718
66128.0,10303761245.0,APT 22 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 22,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 22 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 22,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
66148.0,10303761257.0,APT 23 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 23,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 23 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 23,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH_Fuzzy,63,50658391,5065839131066954,D01X296,268139004,APARTMENT 23 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01X296     ,53.352466313101395,-6.26790925169718
66158.0,10303761271.0,APT 25 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 25,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 25 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 25,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH,,50658391,5065839131066956,D01P735,268139004,APARTMENT 25 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01P735     ,53.352466313101395,-6.26790925169718
80699.0,10300336337.0,16 CORE C2 THE STEELWORKS FOLEY STREET DUBLIN 1 1,16 CORE C2,THE STEELWORKS,FOLEY STREET,,,7.0,1,APT 16 THE STEELWORKS THE MILLHOUSE FOLEY STREET DUBLIN 1 DB,APARTMENT 16,,THE STEELWORKS,,THE MILLHOUSE,FOLEY STREET,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
80888.0,10001345655.0,29 HALFPENNY BRIDGE HOUSE ORMONDE QUAY DUBLIN 1 D1,29 HALFPENNY BRIDGE HOUSE,ORMONDE QUAY,,,,7.0,D1,29 HAPENNY BRIDGE HOUSE LOWER ORMOND QUAY DUBLIN 1 DB,,29,HAPENNY BRIDGE HOUSE,,,LOWER ORMOND QUAY,,DUBLIN 1,DUBLIN,,,,,,,,,,
74669.0,10001458288.0,BLOCK 4 APT 9 CLARION QUAY NORTH WALL DUBLIN 1 ,BLOCK 4,APARTMENT 9 CLARION QUAY,NORTH WALL,,,7.0,,APT 9 CLARION QUAY BLOCK 4 NORTH WALL DUBLIN 1 DB,APARTMENT 9,,CLARION QUAY,BLOCK 4,,NORTH WALL,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
86211.0,10001384568.0,82 KINGSCOURT PARNELL RD DUBLIN 1 ,82 KINGSCOURT,PARNELL ROAD,,,,7.0,,82 KINGS COURT PARNELL STREET DUBLIN 1 DB,,82,KINGS COURT,,,PARNELL STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
70813.0,10001397843.0,APT 301 IRISH LIFE CENTRE LOWER ABBEY STREET DUBLIN 1 ,APARTMENT 301,IRISH LIFE CENTRE,LOWER ABBEY STREET,,,7.0,,301 IRISH LIFE CENTRE LOWER ABBEY ST DUBLIN 1 DB,,301,IRISH LIFE CENTRE,,,LOWER ABBEY STREET,,DUBLIN 1,DUBLIN,,SAME_SA_NO_NUMs,,,,,268106016,,,
83395.0,10001384892.0,90 KINGSCOURT PARNELL STREET DUBLIN 1 ,90,KINGSCOURT,PARNELL STREET,,,7.0,,90 KINGS COURT PARNELL STREET DUBLIN 1 DB,,90,KINGS COURT,,,PARNELL STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
84297.0,10301391334.0,APT 01 SPENCER DOCK RIVERSTOWN HOUSE NORTH WALL DUBLIN 1 ,APARTMENT 01 SPENCER DOCK,RIVERSTOWN HOUSE,NORTH WALL,,,7.0,,APT 1 SPENCER DOCK RIVERSTOWN HOUSE NORTH WALL DUBLIN 1 DB,APARTMENT 1,,SPENCER DOCK,,RIVERSTOWN HOUSE,NORTH WALL,,DUBLIN 1,DUBLIN,,,,,,,,,,
74414.0,10001420166.0,47B AVONDALE HOUSE DUBLIN 1 ,47B AVONDALE HOUSE,,,,,7.0,,47B AVONDALE HOUSE DUBLIN 1 DB,,47B,AVONDALE HOUSE,,,,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
79033.0,10001406744.0,11J SAINT MARYS MANSIONS DUBLIN 1 ,11J SAINT MARYS MANSIONS,,,,,7.0,,11J SAINT MARYS MANSIONS DUBLIN 1 DB,,11J,SAINT MARYS MANSIONS,,,,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
67745.0,10302795231.0,APT 21 HERON BLOCK THORNWOOD BOOTERSTOWN DUBLIN 1 ,APARTMENT 21 HERON BLOCK,THORNWOOD,BOOTERSTOWN,,,7.0,,APT 21 HERON BLOCK THORNWOOD BOOTERSTOWN DUBLIN 1 DB,APARTMENT 21,,HERON BLOCK,,,THORNWOOD,BOOTERSTOWN,DUBLIN 1,DUBLIN,,,,,,,,,,
67980.0,10303761118.0,APT 09 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 09,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 9 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 9,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
68004.0,10303761283.0,APT 26 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 26,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 26 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 26,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH,,50658391,5065839131066957,D01KW14,268139004,APARTMENT 26 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01KW14     ,53.352466313101395,-6.26790925169718
67974.0,10303761097.0,APT 07 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 07,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 7 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 7,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
68001.0,10303761290.0,APT 27 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 27,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 27 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 27,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH,,50658391,5065839131066958,D01R2K8,268139004,APARTMENT 27 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01R2K8     ,53.352466313101395,-6.26790925169718
67984.0,10303761132.0,APT 28 JOE SARTINI'S COURT DOMINICK ST DUBLIN 1 ,APARTMENT 28,JOE SARTINI'S COURT,DOMINICK STREET ,,,7.0,,APT 28 JOE SARTINIS COURT DOMINICK STREET DUBLIN 1 DB,APARTMENT 28,,JOE SARTINIS COURT,,,DOMINICK STREET,,DUBLIN 1,DUBLIN,,MATCH,,50658391,5065839131066959,D01H978,268139004,APARTMENT 28 BOLTON SQUARE DOMINICK STREET LOWER DUBLIN 1 D01H978     ,53.352466313101395,-6.26790925169718
82835.0,10001416538.0,NABCO 25A MCDERMOTT APTS SEAN MC DERMOTT ST DUBLIN 2 ,NABCO,25A MCDERMOTT APARTMENTS,SEAN MC DERMOTT STREET ,,,8.0,,APT A 25 SEAN MACDERMOTT STREET UPPER DUBLIN 1 DB,APARTMENT A,25,SEAN MACDERMOTT STREET UPPER,,,,,DUBLIN 1,DUBLIN,,CANT FIND,,,,,,,,
82803.0,10001351670.0,FIRST FLOOR APARTMENT 42 DORSET STREET UPPER DUBLIN 1 ,FIRST FLOOR APARTMENT,42 DORSET STREET UPPER,,,,7.0,,42 DORSET STREET UPPER FIRST FLOOR DUBLIN 1 DB,,42,DORSET STREET UPPER,FIRST FLOOR,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
70442.0,10302949304.0,43 THE OATHOUSE BAKERS YARD PORTLAND STREET NORTH DUBLIN 1 DUBLIN 1,43 THE OATHOUSE,BAKERS YARD,PORTLAND STREET NORTH,,,7.0,DUBLIN 1,APT 43 THE OAT HOUSE BAKERS YARD PORTLAND STREET NORTH DUBLIN 1 DB,APARTMENT 43,,THE OAT HOUSE,,,BAKERS YARD,PORTLAND STREET NORTH,DUBLIN 1,DUBLIN,,,,,,,,,,
70464.0,10302949634.0,20 THE WHEAT BARN BAKERS YARD PORTLAND STREET NORTH DUBLIN 1 DUBLIN 1,20 THE WHEAT BARN,BAKERS YARD,PORTLAND STREET NORTH,,,7.0,DUBLIN 1,APT 20 THE WHEAT BARN BAKERS YARD PORTLAND STREET NORTH DUBLIN 1 DB,APARTMENT 20,,THE WHEAT BARN,,,BAKERS YARD,PORTLAND STREET NORTH,DUBLIN 1,DUBLIN,,,,,,,,,,
87187.0,10019597883.0,APARTMENT 2 14 14A AMIENS ST DUBLIN 1 ,APARTMENT 2,14 14A AMIENS STREET,,,,7.0,,APT 2 14 14A AMIENS STREET DUBLIN 1 DB,APARTMENT 2,14 14A,AMIENS STREET,,,,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
83881.0,10301393902.0,APT 01 SPENCER DOCK KIRKPATRICK HOUSE NORTH WALL DUBLIN 1 ,APARTMENT 01 SPENCER DOCK,KIRKPATRICK HOUSE,NORTH WALL,,,7.0,,APT 1 SPENCER DOCK KIRKPATRICK HOUSE NORTH WALL DUBLIN 1 DB,APARTMENT 1,,SPENCER DOCK,,KIRKPATRICK HOUSE,NORTH WALL,,DUBLIN 1,DUBLIN,,,,,,,,,,
84021.0,10301393963.0,07 SPENCER DOCK KIRKPATRICK HOUSE NORTH WALL DUBLIN 1 ,07 SPENCER DOCK,KIRKPATRICK HOUSE,NORTH WALL,,,7.0,,APT 7 SPENCER DOCK KIRKPATRICK HOUSE NORTH WALL DUBLIN 1 DB,APARTMENT 7,,SPENCER DOCK,,KIRKPATRICK HOUSE,NORTH WALL,,DUBLIN 1,DUBLIN,,,,,,,,,,
84017.0,10301393910.0,APT 02 SPENCER DOCK KIRKATRICK HOUSE NORTH WALL DUBLIN 1 ,APARTMENT 02 SPENCER DOCK,KIRKATRICK HOUSE,NORTH WALL,,,7.0,,APT 2 SPENCER DOCK KIRKPATRICK HOUSE NORTH WALL DUBLIN 1 DB,APARTMENT 2,,SPENCER DOCK,,KIRKPATRICK HOUSE,NORTH WALL,,DUBLIN 1,DUBLIN,,,,,,,,,,
84025.0,10301393977.0,08 SPENCER DOCK KIRKPATRICK HOUSE NORTH WALL DUBLIN 1 ,08 SPENCER DOCK,KIRKPATRICK HOUSE,NORTH WALL,,,7.0,,APT 8 SPENCER DOCK KIRKPATRICK HOUSE NORTH WALL DUBLIN 1 DB,APARTMENT 8,,SPENCER DOCK,,KIRKPATRICK HOUSE,NORTH WALL,,DUBLIN 1,DUBLIN,,,,,,,,,,
97250.0,10001402143.0,EQUIPOINT LTD 12 MONTGOURMERY HOUSE JAMES JOICE ST DUBLIN 1 D1,EQUIPOINT LTD,12 MONTGOURMERY HOUSE,JAMES JOICE STREET,,,7.0,D1,12 MONTGOMERY HOUSE JAMES JOYCE STREET DUBLIN 1 DB,,12,MONTGOMERY HOUSE,,,JAMES JOYCE STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
81338.0,10000559846.0,APARTMENT 5 BLOCK11 CLARION QUAY DUBLIN 1 ,APARTMENT 5,BLOCK11,CLARION QUAY,,,7.0,,5 CLARION QUAY BLOCK 11 NORTH WALL DUBLIN 1 DB,,5,CLARION QUAY,BLOCK 11,,NORTH WALL,,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
70198.0,10000704435.0,127 SCARIFF HOUSE LOWER MAYOR STREET DUBLIN 1 ,127 SCARIFF HOUSE,LOWER MAYOR STREET,,,,7.0,,127 SCARRIFF HOUSE LOWER MAYOR STREET DUBLIN 1 DB,,127,SCARRIFF HOUSE,,,LOWER MAYOR STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
95426.0,10001345447.0,58 HAPENNY BRIDGE HOUSE LOWER ORMOND QUAY DUBLIN 1 ,58 HAPENNY BRIDGE HOUSE,LOWER ORMOND QUAY,,,,7.0,,58 HAPENNY BRIDGE HOUSE LOWER ORMOND QUAY DUBLIN 1 DB,,58,HAPENNY BRIDGE HOUSE,,,LOWER ORMOND QUAY,,DUBLIN 1,DUBLIN,,,,,,,,,,
108129.0,10021975237.0,1A HEWARDINE TERRACE AMIENS STREET DUBLIN 1 ,1A HEWARDINE TERRACE,AMIENS STREET,,,,7.0,,1A HEWARDINE TERRACE AMIENS STREET DUBLIN 1 DB,,1A,HEWARDINE TERRACE,,,AMIENS STREET,,DUBLIN 1,DUBLIN,,SAME_SA,,,,,268104002,,,
122791.0,10019873776.0,APT 44 NATIONAL COLLEGE OF IRELAND MAYOR STREET DUBLIN 1 ,APARTMENT 4 4,NATIONAL COLLEGE OF IRELAND ,MAYOR STREET,,,7.0,,NCI CAMPUS LANDLORD SUPPLY MAYOR STREET NORTH WALL DUBLIN 1 DB,,,NCI CAMPUS,LANDLORD SUPPLY,,MAYOR STREET,NORTH WALL,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
122807.0,10019873776.0,APT 54 NATIONAL COLLEGE OF IRELAND MAYOR STREET DUBLIN 1 ,APARTMENT 5 4,NATIONAL COLLEGE OF IRELAND ,MAYOR STREET,,,7.0,,NCI CAMPUS LANDLORD SUPPLY MAYOR STREET NORTH WALL DUBLIN 1 DB,,,NCI CAMPUS,LANDLORD SUPPLY,,MAYOR STREET,NORTH WALL,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
123745.0,10019873776.0,APT 31 NATIONAL COLLEGE OF IRELAND MAYOR STREET DUBLIN 1 ,APARTMENT 3 1,NATIONAL COLLEGE OF IRELAND ,MAYOR STREET,,,7.0,,NCI CAMPUS LANDLORD SUPPLY MAYOR STREET NORTH WALL DUBLIN 1 DB,,,NCI CAMPUS,LANDLORD SUPPLY,,MAYOR STREET,NORTH WALL,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
96380.0,10300133019.0,APT 44 43 44 THE COURTYARD NORTH GREAT GEORGES STREET DUBLIN 1 ,APARTMENT 44 43 44 THE COURTYARD,NORTH GREAT GEORGES STREET,,,,7.0,,APT 44 43 44 THE COURTYARD NORTH GREAT GEORGES STREET DUBLIN 1 DB,APARTMENT 44,43 44,THE COURTYARD,,,NORTH GREAT GEORGES STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
123698.0,10019873776.0,APT 55 NATIONAL COLLEGE OF IRELAND MAYOR STREET DUBLIN 1 ,APARTMENT 5 5,NATIONAL COLLEGE OF IRELAND ,MAYOR STREET,,,7.0,,NCI CAMPUS LANDLORD SUPPLY MAYOR STREET NORTH WALL DUBLIN 1 DB,,,NCI CAMPUS,LANDLORD SUPPLY,,MAYOR STREET,NORTH WALL,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
123756.0,10019873776.0,APT 51 NATIONAL COLLEGE OF IRELAND MAYOR STREET DUBLIN 1 ,APARTMENT 5 1,NATIONAL COLLEGE OF IRELAND ,MAYOR STREET,,,7.0,,NCI CAMPUS LANDLORD SUPPLY MAYOR STREET NORTH WALL DUBLIN 1 DB,,,NCI CAMPUS,LANDLORD SUPPLY,,MAYOR STREET,NORTH WALL,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
123733.0,10019873776.0,APT 11 NATIONAL COLLEGE OF IRELAND MAYOR STREET DUBLIN 1 ,APARTMENT 1 1,NATIONAL COLLEGE OF IRELAND ,MAYOR STREET,,,7.0,,NCI CAMPUS LANDLORD SUPPLY MAYOR STREET NORTH WALL DUBLIN 1 DB,,,NCI CAMPUS,LANDLORD SUPPLY,,MAYOR STREET,NORTH WALL,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
123749.0,10019873776.0,APT 41 NATIONAL COLLEGE OF IRELAND MAYOR STREET DUBLIN 1 ,APARTMENT 4 1,NATIONAL COLLEGE OF IRELAND ,MAYOR STREET,,,7.0,,NCI CAMPUS LANDLORD SUPPLY MAYOR STREET NORTH WALL DUBLIN 1 DB,,,NCI CAMPUS,LANDLORD SUPPLY,,MAYOR STREET,NORTH WALL,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
123644.0,10019873776.0,APT 15 NATIONAL COLLEGE OF IRELAND MAYOR STREET DUBLIN 1 ,APARTMENT 1 5,NATIONAL COLLEGE OF IRELAND ,MAYOR STREET,,,7.0,,NCI CAMPUS LANDLORD SUPPLY MAYOR STREET NORTH WALL DUBLIN 1 DB,,,NCI CAMPUS,LANDLORD SUPPLY,,MAYOR STREET,NORTH WALL,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
123398.0,10001327737.0,32 STAFFORD HOUSE WOLF TONE STREET DUBLIN 1 ,32 STAFFORD HOUSE,WOLF TONE STREET,,,,7.0,,32 STAFFORD HOUSE WOLFE TONE ST DUBLIN 1 DB,,32,STAFFORD HOUSE,,,WOLFE TONE STREET,,DUBLIN 1,DUBLIN,,,,,,,,,,
123915.0,10019873776.0,APT 32 NATIONAL COLLEGE OF IRELAND MAYOR STREET DUBLIN 1 ,APARTMENT 3 2,NATIONAL COLLEGE OF IRELAND ,MAYOR STREET,,,7.0,,NCI CAMPUS LANDLORD SUPPLY MAYOR STREET NORTH WALL DUBLIN 1 DB,,,NCI CAMPUS,LANDLORD SUPPLY,,MAYOR STREET,NORTH WALL,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
123689.0,10019873776.0,APT 45 NATIONAL COLLEGE OF IRELAND MAYOR STREET DUBLIN 1 ,APARTMENT 4 5,NATIONAL COLLEGE OF IRELAND ,MAYOR STREET,,,7.0,,NCI CAMPUS LANDLORD SUPPLY MAYOR STREET NORTH WALL DUBLIN 1 DB,,,NCI CAMPUS,LANDLORD SUPPLY,,MAYOR STREET,NORTH WALL,DUBLIN 1,DUBLIN,,MANY RESULTS,,,,,,,,
